cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
2201002,Arraial,0  ,NE,PI,M,2021,4720,06554026000168
2201051,Assunção do Piauí,0  ,NE,PI,M,2021,7863,01612561000104
2201101,Avelino Lopes,0  ,NE,PI,M,2021,11326,06554281000100
2201150,Baixa Grande do Ribeiro,0  ,NE,PI,M,2021,11671,41522178000180
2201176,Barra D'Alcântara,0  ,NE,PI,M,2021,3952,01612565000192
2201200,Barras,0  ,NE,PI,M,2021,47185,06554406000100
2201309,Barreiras do Piauí,0  ,NE,PI,M,2021,3352,06554224000121
2201408,Barro Duro,0  ,NE,PI,M,2021,7027,06554745000189
2201507,Batalha,0  ,NE,PI,M,2021,26905,06553903000186
2201556,Bela Vista do Piauí,0  ,NE,PI,M,2021,4030,01612558000190
2201572,Belém do Piauí,0  ,NE,PI,M,2021,3587,01612560000160
2201606,Beneditinos,0  ,NE,PI,M,2021,10473,06554778000129
2201705,Bertolínia,0  ,NE,PI,M,2021,5507,06554034000104
2201739,Betânia do Piauí,0  ,NE,PI,M,2021,6210,01612622000133
2201770,Boa Hora,0  ,NE,PI,M,2021,6815,01612568000126
2201804,Bocaina,0  ,NE,PI,M,2021,4505,06553689000168
2201903,Bom Jesus,0  ,NE,PI,M,2021,25387,06554356000153
2201919,Bom Princípio do Piauí,0  ,NE,PI,M,2021,5651,41522194000172
2201929,Bonfim do Piauí,0  ,NE,PI,M,2021,5685,41522210000127
2201945,Boqueirão do Piauí,0  ,NE,PI,M,2021,6426,01612566000137
2201960,Brasileira,0  ,NE,PI,M,2021,8347,41522236000175
2201988,Brejo do Piauí,0  ,NE,PI,M,2021,3848,01612567000181
2202000,Buriti dos Lopes,0  ,NE,PI,M,2021,19807,06554455000135
2202026,Buriti dos Montes,0  ,NE,PI,M,2021,8264,41522251000113
2202059,Cabeceiras do Piauí,0  ,NE,PI,M,2021,10630,41522277000161
2202075,Cajazeiras do Piauí,0  ,NE,PI,M,2021,3573,01612573000139
2202083,Cajueiro da Praia,0  ,NE,PI,M,2021,7674,01612620000144
2202091,Caldeirão Grande do Piauí,0  ,NE,PI,M,2021,5781,41522293000154
2202109,Campinas do Piauí,0  ,NE,PI,M,2021,5620,06553978000167
2202117,Campo Alegre do Fidalgo,0  ,NE,PI,M,2021,5069,01612564000148
2202133,Campo Grande do Piauí,0  ,NE,PI,M,2021,5965,01612570000103
2202174,Campo Largo do Piauí,0  ,NE,PI,M,2021,7311,01612754000165
2202208,Campo Maior,0  ,NE,PI,M,2021,46893,06716880000183
2202251,Canavieira,0  ,NE,PI,M,2021,3944,41522319000164
2202307,Canto do Buriti,0  ,NE,PI,M,2021,21258,06554042000150
2202406,Capitão de Campos,0  ,NE,PI,M,2021,11445,06553879000185
2202455,Capitão Gervásio Oliveira,0  ,NE,PI,M,2021,4114,01612569000170
2202505,Caracol,0  ,NE,PI,M,2021,10964,06553622000123
2202539,Caraúbas do Piauí,0  ,NE,PI,M,2021,5890,01612617000120
2202554,Caridade do Piauí,0  ,NE,PI,M,2021,5085,01612575000128
2202604,Castelo do Piauí,0  ,NE,PI,M,2021,19715,06554315000167
2202653,Caxingó,0  ,NE,PI,M,2021,5451,01612618000175
2202703,Cocal,0  ,NE,PI,M,2021,27845,06553895000178
2202711,Cocal de Telha,0  ,NE,PI,M,2021,4899,01612574000183
2202729,Cocal dos Alves,0  ,NE,PI,M,2021,6168,01612572000194
2202737,Coivaras,0  ,NE,PI,M,2021,4032,41522335000157
2202752,Colônia do Gurguéia,0  ,NE,PI,M,2021,6516,41522350000103
2202778,Colônia do Piauí,0  ,NE,PI,M,2021,7661,41522376000143
2202802,Conceição do Canindé,0  ,NE,PI,M,2021,4807,06553697000104
2202851,Coronel José Dias,0  ,NE,PI,M,2021,4685,41522160000188
2202901,Corrente,0  ,NE,PI,M,2021,26709,06554257000171
2203008,Cristalândia do Piauí,0  ,NE,PI,M,2021,8323,06554299000102
2203107,Cristino Castro,0  ,NE,PI,M,2021,10444,06554364000108
2203206,Curimatá,0  ,NE,PI,M,2021,11426,06554273000164
2203230,Currais,0  ,NE,PI,M,2021,4968,01612752000176
2203255,Curralinhos,0  ,NE,PI,M,2021,4459,01612579000106
2203271,Curral Novo do Piauí,0  ,NE,PI,M,2021,5367,01612556000100
2203305,Demerval Lobão,0  ,NE,PI,M,2021,13840,06554885000157
2203354,Dirceu Arcoverde,0  ,NE,PI,M,2021,7029,07102106000145
2203404,Dom Expedito Lopes,0  ,NE,PI,M,2021,6922,06553705000112
2203420,Domingos Mourão,0  ,NE,PI,M,2021,4354,06553911000122
2203453,Dom Inocêncio,0  ,NE,PI,M,2021,9565,23500002000145
2203503,Elesbão Veloso,0  ,NE,PI,M,2021,14575,06554844000160
2203602,Eliseu Martins,0  ,NE,PI,M,2021,4930,06554059000108
2203701,Esperantina,0  ,NE,PI,M,2021,39848,06554174000182
2203750,Fartura do Piauí,0  ,NE,PI,M,2021,5319,41522384000190
2203800,Flores do Piauí,0  ,NE,PI,M,2021,4462,06554158000190
2203859,Floresta do Piauí,0  ,NE,PI,M,2021,2560,01612578000161
2203909,Floriano,0  ,NE,PI,M,2021,60025,06554067000154
2204006,Francinópolis,0  ,NE,PI,M,2021,5347,06554919000103
2204105,Francisco Ayres,0  ,NE,PI,M,2021,4323,06554075000109
2204154,Francisco Macedo,0  ,NE,PI,M,2021,3200,01612577000117
2204204,Francisco Santos,0  ,NE,PI,M,2021,9372,06553713000169
2204303,Fronteiras,0  ,NE,PI,M,2021,11659,06553721000105
2204352,Geminiano,0  ,NE,PI,M,2021,5460,01499149000120
2204402,Gilbués,0  ,NE,PI,M,2021,10694,06554216000185
2204501,Guadalupe,0  ,NE,PI,M,2021,10497,06554083000147
2204550,Guaribas,0  ,NE,PI,M,2021,4568,01612576000172
2204600,Hugo Napoleão,0  ,NE,PI,M,2021,3879,06554927000150
2204659,Ilha Grande,0  ,NE,PI,M,2021,9457,01612581000185
2204709,Inhuma,0  ,NE,PI,M,2021,15319,06553739000107
2204808,Ipiranga do Piauí,0  ,NE,PI,M,2021,9838,06553747000153
2204907,Isaías Coelho,0  ,NE,PI,M,2021,8566,06553986000103
2205003,Itainópolis,0  ,NE,PI,M,2021,11551,06553754000155
2205102,Itaueira,0  ,NE,PI,M,2021,11028,06554091000193
2205151,Jacobina do Piauí,0  ,NE,PI,M,2021,5729,41522368000105
2205201,Jaicós,0  ,NE,PI,M,2021,19170,06553762000100
2205250,Jardim do Mulato,0  ,NE,PI,M,2021,4513,41522343000101
2205276,Jatobá do Piauí,0  ,NE,PI,M,2021,4875,01612557000146
2205300,Jerumenha,0  ,NE,PI,M,2021,4447,06554109000157
2205359,João Costa,0  ,NE,PI,M,2021,3005,01612580000130
2205409,Joaquim Pires,0  ,NE,PI,M,2021,14376,06554208000139
2205458,Joca Marques,0  ,NE,PI,M,2021,5466,01612677000143
2205508,José de Freitas,0  ,NE,PI,M,2021,39336,06554786000175
2205516,Juazeiro do Piauí,0  ,NE,PI,M,2021,5485,01612582000120
2205524,Júlio Borges,0  ,NE,PI,M,2021,5640,01612619000110
2205532,Jurema,0  ,NE,PI,M,2021,4777,01612585000163
2205540,Lagoinha do Piauí,0  ,NE,PI,M,2021,2858,01612587000152
2205557,Lagoa Alegre,0  ,NE,PI,M,2021,8577,41522327000100
2205565,Lagoa do Barro do Piauí,0  ,NE,PI,M,2021,4656,41522301000162
2205573,Lagoa de São Francisco,0  ,NE,PI,M,2021,6777,01612584000119
2205581,Lagoa do Piauí,0  ,NE,PI,M,2021,4075,01612583000174
2205599,Lagoa do Sítio,0  ,NE,PI,M,2021,5198,01612588000105
2205607,Landri Sales,0  ,NE,PI,M,2021,5283,06554117000101
2205706,Luís Correia,0  ,NE,PI,M,2021,30438,06554448000133
2205805,Luzilândia,0  ,NE,PI,M,2021,25504,06554190000175
2205854,Madeiro,0  ,NE,PI,M,2021,8342,01612586000108
2205904,Manoel Emídio,0  ,NE,PI,M,2021,5351,06554125000140
2205953,Marcolândia,0  ,NE,PI,M,2021,8543,41522269000115
2206001,Marcos Parente,0  ,NE,PI,M,2021,4547,06554133000196
2206050,Massapê do Piauí,0  ,NE,PI,M,2021,6449,01612591000110
2206100,Matias Olímpio,0  ,NE,PI,M,2021,10958,06554182000129
2206209,Miguel Alves,0  ,NE,PI,M,2021,33833,06553614000187
2206308,Miguel Leão,0  ,NE,PI,M,2021,1242,06554935000104
2206357,Milton Brandão,0  ,NE,PI,M,2021,6608,01612590000176
2206407,Monsenhor Gil,0  ,NE,PI,M,2021,10564,06554877000100
2206506,Monsenhor Hipólito,0  ,NE,PI,M,2021,7767,06553770000148
2206605,Monte Alegre do Piauí,0  ,NE,PI,M,2021,10615,06554232000178
2206654,Morro Cabeça no Tempo,0  ,NE,PI,M,2021,4530,01612594000154
2206670,Morro do Chapéu do Piauí,0  ,NE,PI,M,2021,6811,01612593000100
2206696,Murici dos Portelas,0  ,NE,PI,M,2021,9209,01612596000143
2206704,Nazaré do Piauí,0  ,NE,PI,M,2021,7322,06554141000132
2206720,Nazária,0  ,NE,PI,M,2021,8602,10560403000149
2206753,Nossa Senhora de Nazaré,0  ,NE,PI,M,2021,4891,01612592000165
2206803,Nossa Senhora dos Remédios,0  ,NE,PI,M,2021,8723,06554422000195
2206902,Novo Oriente do Piauí,0  ,NE,PI,M,2021,6556,06554836000114
2206951,Novo Santo Antônio,0  ,NE,PI,M,2021,3003,01612598000132
2207009,Oeiras,0  ,NE,PI,M,2021,37085,06553937000170
2207108,Olho D'Água do Piauí,0  ,NE,PI,M,2021,2468,01612595000107
2207207,Padre Marcos,0  ,NE,PI,M,2021,6873,06553788000140
2207306,Paes Landim,0  ,NE,PI,M,2021,4126,06553663000110
2207355,Pajeú do Piauí,0  ,NE,PI,M,2021,3404,01612602000162
2207405,Palmeira do Piauí,0  ,NE,PI,M,2021,5036,06554372000146
2207504,Palmeirais,0  ,NE,PI,M,2021,14587,06554851000162
2207553,Paquetá,0  ,NE,PI,M,2021,3937,01612601000118
2207603,Parnaguá,0  ,NE,PI,M,2021,10819,06554265000118
2207702,Parnaíba,0  ,NE,PI,M,2021,153482,06554430000131
2207751,Passagem Franca do Piauí,0  ,NE,PI,M,2021,4323,41522186000126
2207777,Patos do Piauí,0  ,NE,PI,M,2021,6406,41522285000108
2207793,Pau D'Arco do Piauí,0  ,NE,PI,M,2021,4065,04218211000156
2207801,Paulistana,0  ,NE,PI,M,2021,20554,06553796000196
2207850,Pavussu,0  ,NE,PI,M,2021,3669,01612679000132
2207900,Pedro II,0  ,NE,PI,M,2021,38778,06553929000124
2207934,Pedro Laurentino,0  ,NE,PI,M,2021,2544,01612600000173
2207959,Nova Santa Rita,0  ,NE,PI,M,2021,4383,01612599000187
2208007,Picos,0  ,NE,PI,M,2021,78431,06553804000102
2208106,Pimenteiras,0  ,NE,PI,M,2021,12139,06554893000101
2208205,Pio IX,0  ,NE,PI,M,2021,18459,06553812000140
2208304,Piracuruca,0  ,NE,PI,M,2021,28874,06553887000121
2208403,Piripiri,0  ,NE,PI,M,2021,63787,06553861000183
2208502,Porto,0  ,NE,PI,M,2021,12608,06554414000149
2208551,Porto Alegre do Piauí,0  ,NE,PI,M,2021,2720,01613513000130
2208601,Prata do Piauí,0  ,NE,PI,M,2021,3150,06636807000100
2208650,Queimada Nova,0  ,NE,PI,M,2021,9017,41522202000180
2208700,Redenção do Gurguéia,0  ,NE,PI,M,2021,8796,06554380000192
2208809,Regeneração,0  ,NE,PI,M,2021,17979,06554943000142
2208858,Riacho Frio,0  ,NE,PI,M,2021,4309,01612606000140
2208874,Ribeira do Piauí,0  ,NE,PI,M,2021,4488,01612604000151
2208908,Ribeiro Gonçalves,0  ,NE,PI,M,2021,7376,06728240000193
2209005,Rio Grande do Piauí,0  ,NE,PI,M,2021,6433,06554166000136
2209104,Santa Cruz do Piauí,0  ,NE,PI,M,2021,6247,06553960000165
2209153,Santa Cruz dos Milagres,0  ,NE,PI,M,2021,4033,41522228000129
2209203,Santa Filomena,0  ,NE,PI,M,2021,6254,06554240000114
2209302,Santa Luz,0  ,NE,PI,M,2021,5882,06554398000194
2209351,Santana do Piauí,0  ,NE,PI,M,2021,4642,41522137000193
2209377,Santa Rosa do Piauí,0  ,NE,PI,M,2021,5255,41522244000111
2209401,Santo Antônio de Lisboa,0  ,NE,PI,M,2021,6441,06553820000197
2209450,Santo Antônio dos Milagres,0  ,NE,PI,M,2021,2166,01612603000107
2209500,Santo Inácio do Piauí,0  ,NE,PI,M,2021,3803,06553945000117
2209559,São Braz do Piauí,0  ,NE,PI,M,2021,4451,41522145000130
2209609,São Félix do Piauí,0  ,NE,PI,M,2021,2932,06554968000146
2209658,São Francisco de Assis do Piauí,0  ,NE,PI,M,2021,5779,01612678000198
2209708,São Francisco do Piauí,0  ,NE,PI,M,2021,6420,06553994000150
2209757,São Gonçalo do Gurguéia,0  ,NE,PI,M,2021,3057,01612607000195
2209807,São Gonçalo do Piauí,0  ,NE,PI,M,2021,5030,06554828000178
2209856,São João da Canabrava,0  ,NE,PI,M,2021,4614,12066973000102
2209872,São João da Fronteira,0  ,NE,PI,M,2021,6064,01612608000130
2209906,São João da Serra,0  ,NE,PI,M,2021,6122,06554331000150
2209955,São João da Varjota,0  ,NE,PI,M,2021,4848,01612676000107
2209971,São João do Arraial,0  ,NE,PI,M,2021,8038,01612609000184
2210003,São João do Piauí,0  ,NE,PI,M,2021,20662,06553655000173
2210052,São José do Divino,0  ,NE,PI,M,2021,5354,41522111000145
2210102,São José do Peixe,0  ,NE,PI,M,2021,3741,06554000000110
2210201,São José do Piauí,0  ,NE,PI,M,2021,6700,06553838000199
2210300,São Julião,0  ,NE,PI,M,2021,6371,06553846000135
2210359,São Lourenço do Piauí,0  ,NE,PI,M,2021,4577,41522095000190
2210375,São Luis do Piauí,0  ,NE,PI,M,2021,2646,01519467000105
2210383,São Miguel da Baixa Grande,0  ,NE,PI,M,2021,2454,01612623000188
2210391,São Miguel do Fidalgo,0  ,NE,PI,M,2021,3038,01612611000153
2210409,São Miguel do Tapuio,0  ,NE,PI,M,2021,17639,06716906000193
2210508,São Pedro do Piauí,0  ,NE,PI,M,2021,14324,06554810000176
2210607,São Raimundo Nonato,0  ,NE,PI,M,2021,34877,06772859000103
2210623,Sebastião Barros,0  ,NE,PI,M,2021,3451,01612805000159
2210631,Sebastião Leal,0  ,NE,PI,M,2021,4303,01612610000109
2210656,Sigefredo Pacheco,0  ,NE,PI,M,2021,10058,41522129000147
2210706,Simões,0  ,NE,PI,M,2021,14649,06553853000137
2210805,Simplício Mendes,0  ,NE,PI,M,2021,12746,06553952000119
2210904,Socorro do Piauí,0  ,NE,PI,M,2021,4563,06553671000166
2210938,Sussuapara,0  ,NE,PI,M,2021,6767,01612755000100
2210953,Tamboril do Piauí,0  ,NE,PI,M,2021,2929,01616855000104
2210979,Tanque do Piauí,0  ,NE,PI,M,2021,2773,01612616000186
2211001,Teresina,1  ,NE,PI,M,2021,868075,06554869000164
2211100,União,0  ,NE,PI,M,2021,44569,06553606000130
2211209,Uruçuí,0  ,NE,PI,M,2021,21655,06985832000190
2211308,Valença do Piauí,0  ,NE,PI,M,2021,20929,06554737000132
2211357,Várzea Branca,0  ,NE,PI,M,2021,4938,41522103000107
2211407,Várzea Grande,0  ,NE,PI,M,2021,4386,06554950000144
2211506,Vera Mendes,0  ,NE,PI,M,2021,3080,01612615000131
2211605,Vila Nova do Piauí,0  ,NE,PI,M,2021,2952,01612614000197
2211704,Wall Ferraz,0  ,NE,PI,M,2021,4471,01612612000106
2300101,Abaiara,0  ,NE,CE,M,2021,11853,07411531000116
2300150,Acarape,0  ,NE,CE,M,2021,15036,23555170000138
2300200,Acaraú,0  ,NE,CE,M,2021,63104,07547821000191
2300309,Acopiara,0  ,NE,CE,M,2021,54481,07847379000119
2300408,Aiuaba,0  ,NE,CE,M,2021,17493,07568231000145
2300507,Alcântaras,0  ,NE,CE,M,2021,11781,07598626000190
2300606,Altaneira,0  ,NE,CE,M,2021,7650,07385503000171
2300705,Alto Santo,0  ,NE,CE,M,2021,17196,07891666000126
2300754,Amontada,0  ,NE,CE,M,2021,43829,06582449000191
2300804,Antonina do Norte,0  ,NE,CE,M,2021,7378,07594500000148
2300903,Apuiarés,0  ,NE,CE,M,2021,14672,07438468000101
2301000,Aquiraz,0  ,NE,CE,M,2021,80935,07911696000157
2301109,Aracati,0  ,NE,CE,M,2021,74975,07684756000146
2301208,Aracoiaba,0  ,NE,CE,M,2021,26535,07387392000132
2301257,Ararendá,0  ,NE,CE,M,2021,10959,23718356000160
2301307,Araripe,0  ,NE,CE,M,2021,21654,07539984000122
2301406,Aratuba,0  ,NE,CE,M,2021,11802,07387525000170
2301505,Arneiroz,0  ,NE,CE,M,2021,7844,06748297000154
2301604,Assaré,0  ,NE,CE,M,2021,23478,07587983000153
2301703,Aurora,0  ,NE,CE,M,2021,24610,07978042000140
2301802,Baixio,0  ,NE,CE,M,2021,6303,07520224000173
2301851,Banabuiú,0  ,NE,CE,M,2021,18256,23444672000191
2301901,Barbalha,0  ,NE,CE,M,2021,61228,06740278000181
2301950,Barreira,0  ,NE,CE,M,2021,22573,12459632000105
2302008,Barro,0  ,NE,CE,M,2021,22758,07620396000119
2302057,Barroquinha,0  ,NE,CE,M,2021,15044,23478597000180
2302107,Baturité,0  ,NE,CE,M,2021,35941,07387343000108
2302206,Beberibe,0  ,NE,CE,M,2021,53949,07528292000189
2302305,Bela Cruz,0  ,NE,CE,M,2021,32722,07566045000177
2302404,Boa Viagem,0  ,NE,CE,M,2021,54577,07963515000136
2302503,Brejo Santo,0  ,NE,CE,M,2021,49842,07620701000172
2302602,Camocim,0  ,NE,CE,M,2021,63907,07660350000123
2302701,Campos Sales,0  ,NE,CE,M,2021,27470,07416704000199
2302800,Canindé,0  ,NE,CE,M,2021,77244,07963259000187
2302909,Capistrano,0  ,NE,CE,M,2021,17786,07063589000116
2303006,Caridade,0  ,NE,CE,M,2021,22782,07707094000182
2303105,Cariré,0  ,NE,CE,M,2021,18459,07598600000142
2303204,Caririaçu,0  ,NE,CE,M,2021,26987,06738132000100
2303303,Cariús,0  ,NE,CE,M,2021,18699,07540180000143
2303402,Carnaubal,0  ,NE,CE,M,2021,17685,07732670000141
2303501,Cascavel,0  ,NE,CE,M,2021,72232,07589369000120
2303600,Catarina,0  ,NE,CE,M,2021,20871,07540925000174
2303659,Catunda,0  ,NE,CE,M,2021,10376,35049097000101
2303709,Caucaia,0  ,NE,CE,M,2021,365212,07616162000106
2303808,Cedro,0  ,NE,CE,M,2021,25585,07812241000184
2303907,Chaval,0  ,NE,CE,M,2021,13091,07146301000177
2303931,Choró,0  ,NE,CE,M,2021,13565,63386627000142
2303956,Chorozinho,0  ,NE,CE,M,2021,20274,23555279000175
2304004,Coreaú,0  ,NE,CE,M,2021,23239,07598618000144
2304103,Crateús,0  ,NE,CE,M,2021,75159,07982036000167
2304202,Crato,0  ,NE,CE,M,2021,133031,07587975000107
2304236,Croatá,0  ,NE,CE,M,2021,18133,10462349000107
2304251,Cruz,0  ,NE,CE,M,2021,24977,07663917000115
2304269,Deputado Irapuan Pinheiro,0  ,NE,CE,M,2021,9662,12464103000191
2304277,Ererê,0  ,NE,CE,M,2021,7225,12465068000125
2304285,Eusébio,0  ,NE,CE,M,2021,54337,23563067000130
2304301,Farias Brito,0  ,NE,CE,M,2021,19389,07595572000100
2304350,Forquilha,0  ,NE,CE,M,2021,24452,07673106000103
2304400,Fortaleza,1  ,NE,CE,M,2021,2686612,07954605000160
2304459,Fortim,0  ,NE,CE,M,2021,16631,35050756000120
2304509,Frecheirinha,0  ,NE,CE,M,2021,14134,07598592000134
2304608,General Sampaio,0  ,NE,CE,M,2021,7694,07438591000122
2304657,Graça,0  ,NE,CE,M,2021,14407,23467889000117
2304707,Granja,0  ,NE,CE,M,2021,54962,07827165000180
2304806,Granjeiro,0  ,NE,CE,M,2021,4814,41342098000142
2304905,Groaíras,0  ,NE,CE,M,2021,11144,07598709000180
2304954,Guaiúba,0  ,NE,CE,M,2021,26290,12359535000132
2305001,Guaraciaba do Norte,0  ,NE,CE,M,2021,40784,07569205000131
2305100,Guaramiranga,0  ,NE,CE,M,2021,5132,07606478000109
2305209,Hidrolândia,0  ,NE,CE,M,2021,20053,07707680000127
2305233,Horizonte,0  ,NE,CE,M,2021,68529,23555196000186
2305266,Ibaretama,0  ,NE,CE,M,2021,13369,23444680000138
2305308,Ibiapina,0  ,NE,CE,M,2021,25082,07523186000102
2305332,Ibicuitinga,0  ,NE,CE,M,2021,12629,12461646000155
2305357,Icapuí,0  ,NE,CE,M,2021,20060,10393593000157
2305407,Icó,0  ,NE,CE,M,2021,68162,07669682000179
2305506,Iguatu,0  ,NE,CE,M,2021,103074,07810468000190
2305605,Independência,0  ,NE,CE,M,2021,26187,07982028000110
2305654,Ipaporanga,0  ,NE,CE,M,2021,11596,10462364000147
2305704,Ipaumirim,0  ,NE,CE,M,2021,12485,07520141000184
2305803,Ipu,0  ,NE,CE,M,2021,42058,07679723000108
2305902,Ipueiras,0  ,NE,CE,M,2021,38114,07680846000169
2306009,Iracema,0  ,NE,CE,M,2021,14326,07891658000180
2306108,Irauçuba,0  ,NE,CE,M,2021,24305,07683188000169
2306207,Itaiçaba,0  ,NE,CE,M,2021,7866,07403769000108
2306256,Itaitinga,0  ,NE,CE,M,2021,38325,41563628000182
2306306,Itapajé,0  ,NE,CE,M,2021,53067,07683956000184
2306405,Itapipoca,0  ,NE,CE,M,2021,130539,07623077000167
2306504,Itapiúna,0  ,NE,CE,M,2021,20520,07387509000188
2306553,Itarema,0  ,NE,CE,M,2021,42215,07663941000154
2306603,Itatira,0  ,NE,CE,M,2021,21836,07963739000148
2306702,Jaguaretama,0  ,NE,CE,M,2021,18147,07442825000105
2306801,Jaguaribara,0  ,NE,CE,M,2021,11492,07442981000176
2306900,Jaguaribe,0  ,NE,CE,M,2021,34636,07443708000166
2307007,Jaguaruana,0  ,NE,CE,M,2021,33834,07615750000117
2307106,Jardim,0  ,NE,CE,M,2021,27181,07391006000186
2307205,Jati,0  ,NE,CE,M,2021,8130,07413255000125
2307254,Jijoca de Jericoacoara,0  ,NE,CE,M,2021,20087,23718034000111
2307304,Juazeiro do Norte,0  ,NE,CE,M,2021,276264,07974082000114
2307403,Jucás,0  ,NE,CE,M,2021,24892,07541279000160
2307502,Lavras da Mangabeira,0  ,NE,CE,M,2021,31492,07609621000116
2307601,Limoeiro do Norte,0  ,NE,CE,M,2021,59890,07891674000172
2307635,Madalena,0  ,NE,CE,M,2021,19864,10508935000137
2307650,Maracanaú,0  ,NE,CE,M,2021,229458,07605850000162
2307700,Maranguape,0  ,NE,CE,M,2021,130346,07963051000168
2307809,Marco,0  ,NE,CE,M,2021,27595,07566516000147
2307908,Martinópole,0  ,NE,CE,M,2021,11321,07661192000126
2308005,Massapê,0  ,NE,CE,M,2021,39044,07598691000116
2308104,Mauriti,0  ,NE,CE,M,2021,48168,07655269000155
2308203,Meruoca,0  ,NE,CE,M,2021,15185,07598683000170
2308302,Milagres,0  ,NE,CE,M,2021,27462,07655277000100
2308351,Milhã,0  ,NE,CE,M,2021,13142,06741565000106
2308377,Miraíma,0  ,NE,CE,M,2021,13894,10517563000105
2308401,Missão Velha,0  ,NE,CE,M,2021,35480,07977044000115
2308500,Mombaça,0  ,NE,CE,M,2021,43858,07736390000101
2308609,Monsenhor Tabosa,0  ,NE,CE,M,2021,17249,07693989000105
2308708,Morada Nova,0  ,NE,CE,M,2021,61738,07782840000100
2308807,Moraújo,0  ,NE,CE,M,2021,8779,07598675000123
2308906,Morrinhos,0  ,NE,CE,M,2021,22685,07566920000110
2309003,Mucambo,0  ,NE,CE,M,2021,14549,07733793000105
2309102,Mulungu,0  ,NE,CE,M,2021,10941,07910730000179
2309201,Nova Olinda,0  ,NE,CE,M,2021,15684,07536444000195
2309300,Nova Russas,0  ,NE,CE,M,2021,32408,07993439000101
2309409,Novo Oriente,0  ,NE,CE,M,2021,28673,07982010000119
2309458,Ocara,0  ,NE,CE,M,2021,25833,12459616000104
2309508,Orós,0  ,NE,CE,M,2021,21384,07670821000184
2309607,Pacajus,0  ,NE,CE,M,2021,73188,07384407000109
2309706,Pacatuba,0  ,NE,CE,M,2021,84554,07963861000114
2309805,Pacoti,0  ,NE,CE,M,2021,12288,07910755000172
2309904,Pacujá,0  ,NE,CE,M,2021,6549,07734148000107
2310001,Palhano,0  ,NE,CE,M,2021,9422,07488679000159
2310100,Palmácia,0  ,NE,CE,M,2021,13439,07711666000105
2310209,Paracuru,0  ,NE,CE,M,2021,35304,07592298000115
2310258,Paraipaba,0  ,NE,CE,M,2021,32992,10380608000142
2310308,Parambu,0  ,NE,CE,M,2021,31455,07731102000126
2310407,Paramoti,0  ,NE,CE,M,2021,12252,07711963000142
2310506,Pedra Branca,0  ,NE,CE,M,2021,43309,07726540000104
2310605,Penaforte,0  ,NE,CE,M,2021,9143,07414931000185
2310704,Pentecoste,0  ,NE,CE,M,2021,37900,07682651000158
2310803,Pereiro,0  ,NE,CE,M,2021,16331,07570518000100
2310852,Pindoretama,0  ,NE,CE,M,2021,20769,23563448000119
2310902,Piquet Carneiro,0  ,NE,CE,M,2021,17086,07738057000131
2310951,Pires Ferreira,0  ,NE,CE,M,2021,11001,10462208000186
2311009,Poranga,0  ,NE,CE,M,2021,12347,07438187000159
2311108,Porteiras,0  ,NE,CE,M,2021,14958,07654114000102
2311207,Potengi,0  ,NE,CE,M,2021,11106,07658917000127
2311231,Potiretama,0  ,NE,CE,M,2021,6437,12461653000157
2311264,Quiterianópolis,0  ,NE,CE,M,2021,21166,07551179000114
2311306,Quixadá,0  ,NE,CE,M,2021,88321,23444748000189
2311355,Quixelô,0  ,NE,CE,M,2021,16147,06742480000142
2311405,Quixeramobim,0  ,NE,CE,M,2021,81778,07744303000168
2311504,Quixeré,0  ,NE,CE,M,2021,22293,07807191000147
2311603,Redenção,0  ,NE,CE,M,2021,29146,07756646000142
2311702,Reriutaba,0  ,NE,CE,M,2021,18385,07598667000187
2311801,Russas,0  ,NE,CE,M,2021,78882,07535446000160
2311900,Saboeiro,0  ,NE,CE,M,2021,15788,07811946000187
2311959,Salitre,0  ,NE,CE,M,2021,16635,12464491000100
2312007,Santana do Acaraú,0  ,NE,CE,M,2021,32654,07598659000130
2312106,Santana do Cariri,0  ,NE,CE,M,2021,17712,07597347000102
2312205,Santa Quitéria,0  ,NE,CE,M,2021,43711,07725138000105
2312304,São Benedito,0  ,NE,CE,M,2021,48131,07778129000174
2312403,São Gonçalo do Amarante,0  ,NE,CE,M,2021,48869,07533656000119
2312502,São João do Jaguaribe,0  ,NE,CE,M,2021,7601,07891690000165
2312601,São Luís do Curu,0  ,NE,CE,M,2021,13044,07623051000119
2312700,Senador Pompeu,0  ,NE,CE,M,2021,25456,07728421000182
2312809,Senador Sá,0  ,NE,CE,M,2021,7691,07598642000183
2312908,Sobral,0  ,NE,CE,M,2021,210711,07598634000137
2313005,Solonópole,0  ,NE,CE,M,2021,18357,07733256000157
2313104,Tabuleiro do Norte,0  ,NE,CE,M,2021,30807,07891682000119
2313203,Tamboril,0  ,NE,CE,M,2021,26225,07705817000104
2313252,Tarrafas,0  ,NE,CE,M,2021,8573,12464301000155
2313302,Tauá,0  ,NE,CE,M,2021,59062,07849532000147
2313351,Tejuçuoca,0  ,NE,CE,M,2021,19371,23489834000108
2313401,Tianguá,0  ,NE,CE,M,2021,76537,07735178000120
2313500,Trairi,0  ,NE,CE,M,2021,56291,07533946000162
2313559,Tururu,0  ,NE,CE,M,2021,16431,10517878000152
2313609,Ubajara,0  ,NE,CE,M,2021,35047,07735541000107
